0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
-0.044983, 0.025894, -0.006593
0.023682, 0.096072, 0.000000
0.230006, 0.383813, 0.029668
0.261112, 0.622979, 0.029668
0.230493, 1.107864, 0.016482
0.190644, 1.411387, 0.006593
-0.216884, 1.697462, -0.062633
-0.640780, 1.905975, -0.125266
-1.223442, 2.150642, -0.217567
-1.649263, 2.284859, -0.276903
-2.036542, 2.408070, -0.336240
-2.755501, 2.511746, -0.428541
-3.416944, 2.581609, -0.520842
-3.876762, 2.560677, -0.583475
-4.347113, 2.978173, -0.616439
-4.785059, 3.395614, -0.639515
-4.923007, 3.738709, -0.632922
-5.370097, 4.191061, -0.652700
-5.601625, 4.574291, -0.655997
-5.925154, 5.112652, -0.655997
-6.271473, 5.411846, -0.672479
-6.577274, 5.949103, -0.669183
-6.769813, 6.344569, -0.662590
-7.446254, 6.244854, -0.761484
-8.054047, 6.118603, -0.843895
-8.672341, 5.934267, -0.936197
-9.020548, 5.800516, -0.995533
-9.640230, 5.462769, -1.087834
-10.071146, 5.251151, -1.150467
-10.711837, 4.879227, -1.242768
-11.103047, 5.137421, -1.236175
-11.781157, 5.550193, -1.226286
-12.324812, 5.646744, -1.242768
-13.029474, 6.011688, -1.222989
-13.523409, 6.165977, -1.226286
-14.254846, 6.529517, -1.213100
-14.713038, 6.454944, -1.249361
-15.287267, 5.939279, -1.341662
-15.655881, 5.482598, -1.410888
-16.087428, 4.805859, -1.513078
-16.407399, 4.340744, -1.579008
-16.795369, 3.479235, -1.691087
-17.236237, 3.189639, -1.714163
-18.072330, 2.923708, -1.720756
-18.520927, 2.854308, -1.714163
-19.317666, 2.739518, -1.717459
-19.855299, 2.706599, -1.707570
-20.667931, 2.642783, -1.700977
-21.076275, 2.635953, -1.694384
-21.392001, 2.111961, -1.776796
-21.510026, 1.647097, -1.846021
-21.674575, 1.103823, -1.928433
-21.757123, 0.857404, -1.964694
-21.839937, 0.532152, -2.017438
-21.924057, 0.270197, -2.060292
-21.919399, -0.086322, -2.109739
-21.884305, -0.462459, -2.159186
-21.882129, -0.649685, -2.185557
-21.886146, -0.843189, -2.215226
-21.921336, -0.922544, -2.228411
-21.939930, -1.105291, -2.254783
-21.933726, -1.214778, -2.271266
-21.930582, -1.298635, -2.284451
-21.952249, -1.313411, -2.291044
-21.947188, -1.338865, -2.294341
-21.947188, -1.338865, -2.294341
-21.947188, -1.338865, -2.294341
-21.947188, -1.338865, -2.294341
-21.947188, -1.338865, -2.294341
-21.947188, -1.338865, -2.294341
-21.942042, -1.364301, -2.297637
-21.918906, -1.373744, -2.300934
-21.895739, -1.383111, -2.304230
-21.910030, -1.400063, -2.297637
-21.863727, -1.418872, -2.304230
-21.854823, -1.445214, -2.300934
-21.822810, -1.480976, -2.300934
-21.796086, -1.491370, -2.297637
-21.771438, -1.535730, -2.294341
-21.790902, -1.527046, -2.284451
-21.814947, -1.492612, -2.271266
-21.884782, -1.352804, -2.238301
-21.920302, -1.214205, -2.211929
-21.945033, -1.016572, -2.175668
-21.966483, -0.903313, -2.146000
-22.013872, -0.783279, -2.109739
-22.048755, -0.706871, -2.083367
-22.084868, -0.585747, -2.040513
-22.110370, -0.455247, -2.007548
-22.127522, -0.353692, -1.964694
-22.214748, -0.200048, -1.928433
-22.391049, 0.011722, -1.862504
-22.517291, 0.223758, -1.806464
-22.632041, 0.504025, -1.724052
-22.683306, 0.451238, -1.677902
-22.734023, 0.620844, -1.638344
-22.933828, 0.820544, -1.565822
-23.080886, 0.968407, -1.513078
-23.131007, 1.055016, -1.430667
-23.160158, 1.202137, -1.371330
-23.109962, 1.429645, -1.305401
-23.020779, 1.489354, -1.275733
-22.902417, 1.438660, -1.249361
-22.928658, 1.319274, -1.246064
-22.943148, 1.190813, -1.232879
-22.918104, 1.078517, -1.229582
-22.861190, 0.969290, -1.206507
-22.845958, 0.930968, -1.193321
-22.876445, 0.784737, -1.186728
-22.910459, 0.670754, -1.190024
-22.888465, 0.679303, -1.173542
-22.851482, 0.609947, -1.170246
-22.872888, 0.615725, -1.163653
-22.871095, 0.587106, -1.160356
-22.869946, 0.562144, -1.163653
-22.847909, 0.552641, -1.163653
-22.847909, 0.552641, -1.163653
-22.847909, 0.552641, -1.163653
-22.827038, 0.568064, -1.160356
-22.806115, 0.583418, -1.157060
-22.806115, 0.583418, -1.157060
-22.806115, 0.583418, -1.157060
-22.764120, 0.613920, -1.150467
-22.743046, 0.629067, -1.147170
-22.743046, 0.629067, -1.147170
-22.700751, 0.659151, -1.140577
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.679529, 0.674089, -1.137281
-22.690136, 0.677312, -1.133985
-22.775597, 0.642544, -1.143874
-22.981664, 0.438059, -1.183432
-23.218069, 0.290506, -1.219693
-23.579369, -0.011393, -1.288918
-23.870979, -0.258042, -1.338365
-24.484814, -0.157199, -1.368034
-24.897401, 0.023104, -1.358144
-25.651153, 0.090191, -1.384516
-26.182103, 0.144153, -1.397702
-27.092378, 0.254747, -1.410888
-27.562502, 0.473478, -1.397702
-28.365700, 0.518346, -1.424074
-28.752035, 0.249686, -1.470224
-29.163304, -0.380269, -1.565822
-29.459653, -0.813636, -1.631751
-29.743191, -1.473126, -1.733941
-29.884637, -1.841514, -1.786685
-30.080098, -2.424461, -1.865800
-30.196280, -2.813906, -1.925137
-30.325310, -3.348020, -2.000955
-30.684310, -3.486330, -2.000955
-31.134743, -3.717825, -2.007548
-31.685038, -3.869461, -2.004252
-32.044837, -3.954549, -2.010845
-32.561853, -4.247869, -2.027327
-32.887847, -4.459414, -2.033920
-33.420930, -4.829064, -2.056995
-33.854034, -4.952184, -2.047106
-34.536941, -5.169928, -2.043809
-34.514349, -5.774011, -2.126221
-34.574037, -6.458696, -2.225115
-34.443303, -6.991197, -2.297637
-34.267056, -7.727996, -2.396531
-34.161040, -8.147044, -2.459164
-33.821831, -8.938670, -2.571244
-33.743734, -9.368315, -2.617395
-34.200396, -10.061924, -2.620691
-34.521813, -10.571658, -2.627284
-34.795614, -11.445036, -2.660249
-35.118702, -12.009698, -2.666842
-35.666443, -12.708668, -2.656952
-35.911824, -13.274279, -2.666842
-35.408566, -14.073511, -2.788811
-34.994474, -14.536307, -2.874519
-34.246938, -15.230817, -3.016267
-33.876166, -15.563151, -3.085493
-33.281228, -16.005671, -3.197573
-33.089895, -16.544154, -3.233834
-33.024821, -17.506441, -3.247020
-32.837503, -18.169038, -3.273391
-32.832381, -19.120900, -3.263502
-32.582025, -19.810328, -3.293170
-32.645137, -20.661565, -3.273391
-32.222749, -20.903929, -3.339321
-31.243208, -21.189679, -3.481069
-30.607494, -21.337758, -3.570073
-29.603087, -21.413932, -3.708525
-28.725361, -21.328199, -3.820605
-28.374118, -21.804388, -3.830494
-27.727245, -22.476830, -3.853570
-27.261685, -22.874449, -3.873348
-26.659630, -23.688490, -3.873348
-26.261628, -24.204920, -3.879941
-25.564748, -24.828212, -3.903017
-25.015620, -24.710580, -3.982132
-24.067410, -24.343865, -4.113990
-23.514869, -24.027070, -4.196402
-22.726555, -23.567078, -4.311778
-22.271986, -23.213122, -4.387597
-21.560574, -23.155665, -4.433748
-21.212894, -23.328100, -4.427155
-20.653565, -23.323982, -4.460119
-20.335471, -23.362763, -4.479898
-19.837948, -23.457371, -4.486491
-19.529978, -23.549631, -4.476602
-19.256546, -23.804451, -4.450230
-19.061878, -23.903903, -4.443637
-18.771961, -23.984843, -4.446934
-18.638218, -24.115376, -4.433748
-18.354745, -24.171512, -4.433748
-18.212036, -24.235954, -4.430451
-18.114228, -24.360046, -4.420562
-18.003348, -24.369727, -4.423858
-17.942696, -24.340724, -4.430451
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.938439, -24.365348, -4.427155
-17.931686, -24.342319, -4.427155
-17.935944, -24.317696, -4.430451
-18.068649, -24.441749, -4.407376
-18.126393, -24.493972, -4.397487
-18.196599, -24.539940, -4.384301
-18.235832, -24.573922, -4.377708
-18.362968, -24.696894, -4.357929
-18.403084, -24.729829, -4.351336
-18.403084, -24.729829, -4.351336
-18.403084, -24.729829, -4.351336
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.423222, -24.746198, -4.348040
-18.386054, -24.684956, -4.351336
-18.375242, -24.687402, -4.348040
-18.375569, -24.809372, -4.334854
-18.276648, -24.703136, -4.354632
-18.126546, -24.588764, -4.374411
-18.093466, -24.505185, -4.387597
-18.082571, -24.507237, -4.384301
-18.031659, -24.402648, -4.394190
-17.978834, -24.318982, -4.394190
-17.941024, -24.280903, -4.394190
-17.910309, -24.193209, -4.400783
-17.914824, -24.164893, -4.397487
-17.873978, -24.003171, -4.400783
-17.875921, -23.996006, -4.387597
-17.891924, -23.882430, -4.374411
-17.929248, -23.843875, -4.374411
-17.934568, -23.808208, -4.357929
-17.946741, -23.697868, -4.351336
-17.995374, -23.648551, -4.341447
-17.937187, -23.324000, -4.318371
-17.887504, -23.109005, -4.315075
-17.878022, -22.918220, -4.292000
-17.932583, -22.979829, -4.255738
-18.020441, -23.248011, -4.183216
-18.018451, -23.304801, -4.130473
-17.966556, -23.362270, -4.064543
-18.040559, -23.488359, -4.015096
-18.127487, -23.630625, -3.955760
-18.231640, -23.764971, -3.906313
-18.171823, -23.871209, -3.863459
-18.240611, -23.919410, -3.837087
-18.297802, -23.913169, -3.820605
-18.273616, -23.935997, -3.810715
-18.259552, -24.049715, -3.781047
-18.400333, -24.197366, -3.748083
-18.478035, -24.391215, -3.705229
-18.542379, -24.452003, -3.685450
-18.577334, -24.424947, -3.668967
-18.563665, -24.442405, -3.662374
-18.498150, -24.460157, -3.662374
-18.533844, -24.530749, -3.649189
-18.547412, -24.642961, -3.636003
-18.510049, -24.664834, -3.639299
-18.545673, -24.696595, -3.636003
-18.566797, -24.707982, -3.636003
-18.566797, -24.707982, -3.636003
-18.566797, -24.707982, -3.636003
-18.566797, -24.707982, -3.636003
-18.566797, -24.707982, -3.636003
-18.545673, -24.696595, -3.636003
-18.574910, -24.737129, -3.629410
-18.563662, -24.758328, -3.629410
-18.581988, -24.819904, -3.622817
-18.542330, -24.892801, -3.619520
-18.539329, -24.996884, -3.612927
-18.592803, -25.243003, -3.589852
-18.630087, -25.427319, -3.573370
-18.298553, -25.598755, -3.606335
-17.935518, -25.612480, -3.652485
-17.405814, -25.625147, -3.725007
-16.953968, -25.608942, -3.787640
-16.233815, -25.532093, -3.883238
-15.749184, -25.423020, -3.955760
-15.019370, -25.225442, -4.057950
-14.560287, -25.031584, -4.123880
-13.929770, -25.509500, -4.117287
-13.253887, -25.824177, -4.133769
-12.866792, -26.188404, -4.120583
-12.201461, -26.665023, -4.127176
-11.716608, -26.875298, -4.143659
-11.086311, -27.250094, -4.146955
-10.709679, -27.379709, -4.160141
-10.121296, -27.093888, -4.242553
-9.759715, -26.792432, -4.305185
-9.266732, -26.481177, -4.381004
-8.968736, -26.150783, -4.440341
-8.539960, -25.747036, -4.516159
-8.282627, -25.473017, -4.562310
-7.927315, -24.993574, -4.638129
-7.748837, -24.618551, -4.690872
-7.173011, -24.630943, -4.690872
-6.775650, -24.616385, -4.694169
-6.165283, -24.650968, -4.690872
-5.753645, -24.565559, -4.697465
-5.108224, -24.598223, -4.690872
-4.693250, -24.676577, -4.680983
-3.978587, -24.721560, -4.667797
-3.500005, -24.578619, -4.684279
-3.085978, -24.174824, -4.746912
-2.888429, -23.801777, -4.796359
-2.659393, -23.207467, -4.878771
-2.487769, -22.809224, -4.934811
-2.337935, -22.161707, -5.013926
-2.208266, -21.520791, -5.099634
-2.210688, -21.026161, -5.155674
-2.164211, -20.522831, -5.218307
-1.795717, -20.346117, -5.218307
-1.305836, -20.045903, -5.211714
-1.044415, -19.928197, -5.205121
-0.763266, -19.729484, -5.224900
-0.530325, -19.600967, -5.231493
-0.253303, -19.386280, -5.228196
-0.220316, -19.265291, -5.244678
-0.195957, -19.306647, -5.244678
-0.195957, -19.306647, -5.244678
-0.232495, -19.244613, -5.244678
-0.269033, -19.182579, -5.244678
-0.282288, -19.369348, -5.218307
-0.286893, -19.524989, -5.198528
-0.332257, -19.694060, -5.168860
-0.342287, -19.823430, -5.152377
-0.377148, -19.934805, -5.132599
-0.408040, -19.994012, -5.119413
-0.449064, -20.030708, -5.106227
-0.470861, -20.012077, -5.102930
-0.514180, -19.990100, -5.076559
-0.483997, -20.020198, -5.056780
-0.415177, -20.247689, -5.000740
-0.364223, -20.388605, -4.961182
-0.330336, -20.673706, -4.905142
-0.308810, -20.777580, -4.875474
-0.207935, -21.070448, -4.806248
-0.171112, -21.264119, -4.763394
-0.171898, -21.360915, -4.713947
-0.152366, -21.410130, -4.664500
-0.118303, -21.468942, -4.631536
-0.109965, -21.564052, -4.575496
-0.192101, -21.523386, -4.565606
-0.337558, -21.605326, -4.532642
-0.399512, -21.629497, -4.506270
-0.485896, -21.555396, -4.493084
-0.524029, -21.586239, -4.473305
-0.619597, -21.555887, -4.460119
-0.664946, -21.608634, -4.440341
-0.724332, -21.586918, -4.430451
-0.722032, -21.539247, -4.433748
-0.763412, -21.619045, -4.417265
-0.776513, -21.541494, -4.420562
-0.768567, -21.590836, -4.413969
-0.768567, -21.590836, -4.413969
-0.768567, -21.590836, -4.413969
-0.776513, -21.541494, -4.420562
-0.768567, -21.590836, -4.413969
-0.690197, -21.472052, -4.430451
-0.512578, -21.309807, -4.456823
-0.188225, -20.947572, -4.522752
-0.040892, -20.795553, -4.559013
0.319158, -20.386946, -4.624943
0.546945, -20.091565, -4.684279
0.888811, -19.503951, -4.773284
1.144365, -19.237116, -4.812841
1.783074, -19.221481, -4.816138
2.433183, -19.392498, -4.799655
2.906242, -19.235174, -4.819434
3.237731, -19.175418, -4.819434
3.698833, -19.220803, -4.812841
4.004424, -19.141762, -4.812841
4.354242, -18.989724, -4.826027
4.518315, -19.130875, -4.802952
4.804710, -19.148716, -4.789766
4.946037, -19.135120, -4.783173
5.173989, -19.209263, -4.766691
5.254589, -19.200628, -4.756801
5.343796, -18.900922, -4.796359
5.417765, -18.733159, -4.812841
5.498173, -18.519076, -4.839213
5.511942, -18.423588, -4.845806
5.563631, -18.138804, -4.875474
5.634954, -17.962438, -4.888660
5.657510, -17.584044, -4.924921
5.696455, -17.460268, -4.941404
5.743272, -17.115402, -4.967775
5.753934, -16.899820, -4.990851
5.801158, -16.571481, -5.013926
5.794047, -16.286964, -5.046890
5.800231, -15.964635, -5.069966
5.983556, -15.963539, -5.046890
6.385949, -16.067403, -5.013926
6.563931, -16.006855, -5.000740
6.855436, -15.913848, -4.980961
6.976528, -15.825270, -4.967775
7.278911, -15.736738, -4.938107
7.447609, -15.621595, -4.931514
7.536894, -15.425502, -4.921625
7.620841, -15.377428, -4.908439
7.743514, -15.274288, -4.895253
7.798928, -15.187909, -4.888660
7.790511, -15.140656, -4.888660
7.777886, -15.069777, -4.888660
7.765261, -14.998898, -4.888660
7.805101, -15.035997, -4.878771
7.811740, -15.008995, -4.875474
7.884125, -15.018498, -4.868881
7.975205, -14.979832, -4.868881
8.167237, -14.993102, -4.855695
8.309751, -14.972538, -4.855695
8.619568, -14.949981, -4.849102
8.847486, -14.941664, -4.845806
9.204261, -14.893780, -4.845806
9.323210, -14.648790, -4.878771
9.489533, -14.157221, -4.944700
9.581998, -13.737702, -5.000740
9.673860, -13.112161, -5.079855
9.728935, -12.800164, -5.122709
9.830831, -12.181593, -5.208417
9.832720, -11.792359, -5.257864
9.789458, -11.338917, -5.317201
9.800695, -11.026812, -5.353462
9.690228, -10.509803, -5.419391
9.784555, -10.245874, -5.432577
10.074452, -9.898984, -5.442466
10.255145, -9.705046, -5.442466
10.543998, -9.448957, -5.449059
10.836435, -9.310507, -5.442466
11.093025, -8.925246, -5.458949
11.361931, -8.740458, -5.455652
11.696214, -8.465816, -5.455652
12.008129, -8.147651, -5.458949
12.363873, -7.915432, -5.455652
12.841786, -7.571584, -5.445763
12.990930, -7.282740, -5.462245
12.811800, -6.732561, -5.541360
12.677366, -6.339745, -5.594104
12.415330, -5.718177, -5.679812
12.233285, -5.337324, -5.729259
11.904007, -4.778506, -5.811671
11.710254, -4.456378, -5.857821
11.325068, -4.027982, -5.927047
10.941519, -3.612074, -5.996273
11.008294, -3.131355, -5.996273
11.137609, -2.771378, -5.989680
11.337854, -2.184480, -5.976494
11.380262, -1.818413, -5.983087
11.591332, -1.372313, -5.973198
11.703597, -1.018755, -5.969901
11.961985, -0.518250, -5.946826
12.115694, -0.209142, -5.930344
12.208060, 0.319466, -5.930344
11.947059, 0.601457, -5.976494
11.536775, 0.986694, -6.035830
11.203356, 1.250508, -6.088574
10.666156, 1.626321, -6.161096
10.326026, 1.879034, -6.203950
9.727338, 2.191459, -6.283065
9.315075, 2.425374, -6.339105
8.720949, 2.706263, -6.411628
8.694820, 3.252829, -6.391849
8.605465, 3.629331, -6.391849
8.498638, 4.159895, -6.388552
8.456207, 4.552562, -6.385256
8.365546, 5.192650, -6.378663
8.348992, 5.598777, -6.372070
8.411077, 6.210191, -6.348995
8.385826, 6.593332, -6.348995
7.945559, 6.942915, -6.405035
7.507899, 7.124933, -6.461075
6.864112, 7.314891, -6.536893
6.470226, 7.380458, -6.586340
5.807751, 7.488494, -6.662159
5.379224, 7.518659, -6.718199
4.772870, 7.517795, -6.794018
4.309496, 7.497822, -6.843465
3.956372, 7.971485, -6.846761
3.684251, 8.269003, -6.850058
3.373943, 8.708075, -6.840168
3.175019, 8.938699, -6.843465
2.854960, 9.400199, -6.833575
2.833653, 9.744099, -6.813797
2.619553, 10.195195, -6.794018
2.460516, 10.566240, -6.774239
2.401819, 10.811663, -6.751164
2.001121, 10.920095, -6.761053
1.706272, 10.823774, -6.774239
1.187751, 10.587802, -6.790721
0.957046, 10.459501, -6.790721
0.602863, 10.263341, -6.797314
0.393904, 10.145323, -6.797314
0.057248, 9.954300, -6.790721
-0.152415, 9.781450, -6.784128
-0.295387, 9.614852, -6.757757
-0.506394, 9.437049, -6.747867
-0.722881, 9.105518, -6.695124
-0.826548, 8.948807, -6.668752
-0.787753, 8.764415, -6.609416
-0.956873, 8.655051, -6.602823
-1.132074, 8.542146, -6.583044
-1.082043, 8.498335, -6.556672
-1.209669, 8.469134, -6.533597
-1.256025, 8.512231, -6.510522
-1.154282, 8.521126, -6.470964
-1.072545, 8.511549, -6.434703
-1.071498, 8.521456, -6.388552
-1.059192, 8.514384, -6.362181
-1.113372, 8.443423, -6.339105
-1.119361, 8.439034, -6.325920
-1.077718, 8.399340, -6.309437
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.103528, 8.409686, -6.306141
-1.081318, 8.421139, -6.302844
-1.059070, 8.432519, -6.299548
-1.038459, 8.454744, -6.292955
-0.995154, 8.463887, -6.283065
-0.972686, 8.474824, -6.279769
-0.904866, 8.531189, -6.269880
-0.860924, 8.563324, -6.259990
-0.770243, 8.639395, -6.243508
-0.722381, 8.707352, -6.236915
-0.767896, 8.792602, -6.233618
-0.719364, 8.860083, -6.227026
-0.663828, 9.057980, -6.217136
-0.742866, 9.281404, -6.223729
-0.622887, 9.411259, -6.203950
-0.570397, 9.501187, -6.197357
-0.485114, 9.695174, -6.187468
-0.522988, 9.773040, -6.194061
-0.535827, 9.883598, -6.197357
-0.532218, 9.942482, -6.194061
-0.504516, 9.999178, -6.190764
-0.525692, 10.014180, -6.194061
-0.502340, 10.023077, -6.190764
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.523516, 10.038080, -6.194061
-0.522361, 10.084122, -6.187468
-0.494649, 10.151665, -6.180875
-0.361156, 10.347801, -6.161096
-0.277851, 10.649686, -6.154503
-0.202032, 10.879647, -6.147910
-0.372526, 11.345303, -6.180875
-0.714480, 11.568633, -6.236915
-1.318794, 11.933165, -6.329216
-1.812477, 12.216176, -6.405035
-2.588938, 12.489773, -6.513818
-3.047945, 12.647646, -6.576451
-3.935164, 12.794205, -6.701717
-4.157071, 13.352131, -6.701717
-4.582843, 14.191232, -6.714903
-4.996333, 14.641198, -6.741274
-5.306851, 15.487538, -6.731385
-5.491657, 16.035234, -6.724792
-5.810769, 16.878546, -6.721496
-6.329357, 16.960377, -6.787425
-7.124282, 16.927407, -6.899505
-7.601040, 16.892403, -6.965434
-8.380660, 16.717121, -7.064328
-8.961261, 16.551825, -7.136850
-9.686009, 16.263638, -7.229151
-10.098327, 16.279629, -7.268709
-10.620922, 16.738154, -7.248930
-11.084278, 17.057845, -7.245634
-11.800606, 17.440564, -7.255523
-12.171525, 17.863034, -7.235744
-12.869022, 18.388171, -7.225855
-13.305484, 18.704334, -7.222558
-13.989649, 18.375161, -7.314859
-14.568285, 17.941875, -7.397271
-15.293250, 17.366546, -7.502758
-15.966780, 16.626291, -7.624727
-16.394264, 16.182276, -7.697250
-17.098193, 16.269607, -7.700546
-17.692674, 16.290440, -7.710435
-18.522004, 16.409972, -7.703843
-19.242223, 16.398715, -7.713732
-20.083599, 16.613045, -7.677471
-20.777256, 16.567903, -7.690657
-21.237636, 15.871492, -7.792847
-21.563161, 15.267765, -7.871962
-21.953751, 14.404167, -7.993932
-22.176151, 13.885272, -8.059861
-22.453901, 12.850041, -8.185127
-23.036155, 12.624482, -8.185127
-23.857664, 12.316776, -8.188423
-24.487775, 12.122731, -8.185127
-25.379113, 11.917687, -8.178534
-26.048192, 11.642694, -8.185127
-26.595378, 11.003668, -8.237870
-26.661957, 10.332419, -8.323578
-26.655429, 9.346912, -8.448844
-26.634051, 8.750955, -8.521366
-26.370217, 7.716344, -8.653225
-26.469017, 7.149291, -8.702672
-27.021472, 6.303472, -8.719154
-27.412727, 5.845943, -8.725747
-28.099611, 5.140938, -8.719154
-28.484258, 4.581117, -8.732340
-29.223160, 3.953564, -8.719154
-28.860495, 3.093152, -8.837827
-28.467289, 2.308164, -8.959796
-28.103726, 1.813169, -9.048801
-27.615894, 1.159934, -9.154288
-27.192275, 0.726532, -9.243292
-27.124917, 0.059538, -9.279554
-27.175803, -0.444337, -9.286147
-27.183962, -1.177177, -9.312518
-27.234633, -1.401963, -9.315815
-27.317840, -2.384639, -9.322408
-27.269611, -2.793817, -9.345483
-27.318408, -3.393844, -9.352076
-27.257877, -3.812564, -9.371855
-27.003816, -4.359211, -9.398226
-26.385612, -4.567636, -9.464156
-25.750366, -4.890994, -9.553160
-25.460883, -5.005760, -9.592718
-25.037533, -5.184463, -9.652054
-24.532535, -5.344850, -9.724577
-24.156001, -5.412062, -9.777320
-23.535172, -5.506544, -9.859732
-23.059921, -5.558108, -9.925661
-22.462137, -5.606478, -10.014666
-22.135036, -5.662577, -10.080595
-21.509899, -5.690110, -10.176193
-21.397263, -5.829063, -10.209157
-21.461736, -6.199251, -10.261901
-21.298982, -6.396595, -10.301458
-21.441943, -6.591360, -10.252011
-21.366794, -6.747821, -10.232232
-21.379094, -6.916366, -10.199268
-21.379094, -6.916366, -10.199268
-21.439266, -6.960053, -10.202564
-21.389047, -6.946936, -10.209157
-21.372061, -6.929984, -10.209157
-21.321101, -6.879128, -10.209157
-21.253154, -6.811320, -10.209157
-21.185208, -6.743512, -10.209157
-21.067354, -6.662033, -10.215750
-21.067354, -6.662033, -10.215750
-21.067354, -6.662033, -10.215750
